item,imdbID,itemLabel,domesticGross
http://www.wikidata.org/entity/Q7094331,tt0110738,Only the Brave,75921
http://www.wikidata.org/entity/Q108457876,tt10589738,Libertad,83145
http://www.wikidata.org/entity/Q931739,tt0045201,Hunted,111000
http://www.wikidata.org/entity/Q39074390,tt5827212,Let the Corpses Tan,93409
http://www.wikidata.org/entity/Q1138902,tt0255195,The Goddess of 1967,103449
http://www.wikidata.org/entity/Q7845119,tt0313726,Trojan Warrior,88059
http://www.wikidata.org/entity/Q111600223,tt18550140,Holy Spider,108052
http://www.wikidata.org/entity/Q3415133,tt0095255,Grievous Bodily Harm,82267
http://www.wikidata.org/entity/Q99059867,tt11464016,Gunda,115691
http://www.wikidata.org/entity/Q22074976,tt4704422,Letters from War,118523
http://www.wikidata.org/entity/Q7759019,tt0041776,The Queen of Spades,107250
http://www.wikidata.org/entity/Q7203385,tt0091766,Playing Beatie Bow,97306
http://www.wikidata.org/entity/Q5826466,tt0098201,El rey del mambo,90853.76
http://www.wikidata.org/entity/Q5436993,tt0087242,Fast Talking,100118
http://www.wikidata.org/entity/Q57468055,tt7170698,Soldado Milhões,118811.68
http://www.wikidata.org/entity/Q1170853,tt0106335,The Baby of Mâcon,88795
http://www.wikidata.org/entity/Q12124942,tt0099814,Hurricane Smith,89467
http://www.wikidata.org/entity/Q927949,tt1172570,Bronson,104979
http://www.wikidata.org/entity/Q18695675,tt1230463,Matar a todos,79259
http://www.wikidata.org/entity/Q108933763,tt14274698,Soft Work,100000
http://www.wikidata.org/entity/Q110622667,tt11930126,Alcarràs,116862
http://www.wikidata.org/entity/Q7774853,tt0086586,The Wild Duck,115664
http://www.wikidata.org/entity/Q880636,tt0816436,Black Water,111989
http://www.wikidata.org/entity/Q1157757,tt0091964,Sky Pirates,76170
http://www.wikidata.org/entity/Q6494413,tt0042665,Last Holiday,109084
http://www.wikidata.org/entity/Q4165406,tt0962764,The House of the Sun,100000
http://www.wikidata.org/entity/Q823239,tt0454065,The Aerial,114649
http://www.wikidata.org/entity/Q7655538,tt0103015,Sweet Talker,109638
http://www.wikidata.org/entity/Q53845030,tt0459883,Heartlift,74290
http://www.wikidata.org/entity/Q7618883,tt1459000,Stone Bros.,98032
http://www.wikidata.org/entity/Q17509429,tt0445960,Erendira Ikikunari,114169
http://www.wikidata.org/entity/Q4984288,tt0085278,Buddies,81777
http://www.wikidata.org/entity/Q5476352,tt0231615,Fovou tous Ellines,92142
http://www.wikidata.org/entity/Q463579,tt0083591,Attack Force Z,88000
http://www.wikidata.org/entity/Q7771254,tt0093106,The Umbrella Woman,100189
http://www.wikidata.org/entity/Q651982,tt0045274,Umberto D.,74308
http://www.wikidata.org/entity/Q651982,tt0045274,Umberto D.,74924
http://www.wikidata.org/entity/Q2962846,tt1447799,The Voyage that Shook the World,116436
http://www.wikidata.org/entity/Q697770,tt0156794,Eternity and a Day,107178
http://www.wikidata.org/entity/Q60994427,tt8875366,The Crossing,90896
http://www.wikidata.org/entity/Q16765209,tt3096712,The Snow White Murder Case,75334
http://www.wikidata.org/entity/Q22137260,tt4158876,Other People,91441
http://www.wikidata.org/entity/Q2819736,tt2375574,A Field in England,97195
http://www.wikidata.org/entity/Q4664258,tt0079892,Abbot of Shaolin,116880
http://www.wikidata.org/entity/Q28466353,tt6459494,To Crack Bloggers,119836
http://www.wikidata.org/entity/Q3528935,tt0094152,The Time Guardian,97728
http://www.wikidata.org/entity/Q28703754,tt3584954,La puerta abierta,88401
http://www.wikidata.org/entity/Q18208992,tt2625810,Into the Forest,92000
http://www.wikidata.org/entity/Q2916143,tt0492481,Puccini for Beginners,110864
http://www.wikidata.org/entity/Q112928642,tt2106533,Marathon,89145
http://www.wikidata.org/entity/Q19263883,tt3155242,Partisan,91430
http://www.wikidata.org/entity/Q6544652,tt0116875,Life,118981
http://www.wikidata.org/entity/Q113668893,tt20672490,American Carnage,110224
http://www.wikidata.org/entity/Q30612276,tt5574080,American Driver,113103.64
http://www.wikidata.org/entity/Q105044032,tt11398346,Strawberry Mansion,97526
http://www.wikidata.org/entity/Q21993425,tt5278832,The Lure,108846
http://www.wikidata.org/entity/Q6691803,tt0107450,Love in Limbo,74448
http://www.wikidata.org/entity/Q3423159,tt0169364,Wind with the Gone,82012
http://www.wikidata.org/entity/Q12396205,tt0374164,Silvia's Gift,77287.57
http://www.wikidata.org/entity/Q19874556,tt0123114,In the Winter Dark,100635
http://www.wikidata.org/entity/Q6494727,tt0848592,Last Train to Freo,102726
http://www.wikidata.org/entity/Q74762052,tt0062797,La chica de los anuncios,108915
http://www.wikidata.org/entity/Q5655408,tt0836632,Wrap Up,91291
http://www.wikidata.org/entity/Q1781817,tt0105824,Wind,96793
http://www.wikidata.org/entity/Q6082951,tt0097597,Island,114764
http://www.wikidata.org/entity/Q3599874,tt0067260,Seven Murders for Scotland Yard,83011.15
http://www.wikidata.org/entity/Q17150929,tt2866360,Coherence,102617
http://www.wikidata.org/entity/Q381528,tt0067961,Wanda,108522
http://www.wikidata.org/entity/Q22395601,tt3028418,Sólo química,105600
http://www.wikidata.org/entity/Q7699043,tt0265859,Tempted,87939
http://www.wikidata.org/entity/Q45925322,tt0265803,Standard Time,81451
http://www.wikidata.org/entity/Q77949877,tt6833964,Sonora,112633
http://www.wikidata.org/entity/Q94556716,tt0807038,Road Spain,109484
http://www.wikidata.org/entity/Q28228149,tt1699518,The Young Karl Marx,82168
http://www.wikidata.org/entity/Q65068785,tt9207700,Made in Italy,101339
http://www.wikidata.org/entity/Q3358884,tt0105080,Over the Hill,87672
http://www.wikidata.org/entity/Q52157923,tt5537686,Can't Say Goodbye,80260.82
http://www.wikidata.org/entity/Q7733988,tt0400434,The Finished People,75431
http://www.wikidata.org/entity/Q619623,tt1301308,Mixed Kebab,96217
http://www.wikidata.org/entity/Q8565317,tt0089166,Fran,111903
http://www.wikidata.org/entity/Q28841928,tt6410564,The Third Murder,89315
http://www.wikidata.org/entity/Q369435,tt0087844,One Night Stand,111978
http://www.wikidata.org/entity/Q28773369,tt5808778,Skins,89208
http://www.wikidata.org/entity/Q47461741,tt4488744,A Translator,78075
http://www.wikidata.org/entity/Q115331199,tt0080944,Q115331199,99410.49
http://www.wikidata.org/entity/Q3714858,tt0783511,Dr. Plonk,83450
http://www.wikidata.org/entity/Q107333474,tt13758684,Fortune Favors Lady Nikuko,91653
http://www.wikidata.org/entity/Q7962123,tt0221691,Walk the Talk,75910
http://www.wikidata.org/entity/Q1537088,tt0482374,Gone,88748
http://www.wikidata.org/entity/Q247609,tt0059641,Red Line 7000,2500000
http://www.wikidata.org/entity/Q641200,tt0051579,In Case of Adversity,2500000
http://www.wikidata.org/entity/Q1217787,tt0054387,The Time Machine,2610000
http://www.wikidata.org/entity/Q4160350,tt2382396,Joe,2431443
http://www.wikidata.org/entity/Q4299869,tt2158649,My Boyfriend Is an Angel,2372984
http://www.wikidata.org/entity/Q107883998,tt14549466,Crimes of the Future,2452882
http://www.wikidata.org/entity/Q327604,tt0083907,The Evil Dead,2661944
http://www.wikidata.org/entity/Q958772,tt0076767,Storm Boy,2645000
http://www.wikidata.org/entity/Q4535752,tt1376709,I Love You Too,2365467
http://www.wikidata.org/entity/Q1438893,tt0088117,"Silent Night, Deadly Night",2500000
http://www.wikidata.org/entity/Q534459,tt0024028,Footlight Parade,2400000
http://www.wikidata.org/entity/Q2922862,tt0325145,Box 507,2333248
http://www.wikidata.org/entity/Q4955742,tt0116768,Brain Candy,2654308
http://www.wikidata.org/entity/Q151784,tt0110081,To Live,2332728
http://www.wikidata.org/entity/Q7783640,tt0061087,They're a Weird Mob,2417000
http://www.wikidata.org/entity/Q24034460,tt4457020,El Jeremías,2540144
http://www.wikidata.org/entity/Q83050266,tt7967412,Eye for an Eye,2446947.33
http://www.wikidata.org/entity/Q2532981,tt0106761,Double Dragon,2341309
http://www.wikidata.org/entity/Q486907,tt0341384,The Coast Guard,2440549
http://www.wikidata.org/entity/Q7717807,tt0099138,The Big Steal,2351628
http://www.wikidata.org/entity/Q816156,tt0276816,Below,2622015
http://www.wikidata.org/entity/Q3429332,tt0116036,Dating the Enemy,2620325
http://www.wikidata.org/entity/Q110622667,tt11930126,Alcarràs,2476027
http://www.wikidata.org/entity/Q21645602,tt5198844,The Champions: Faster. Higher. Stronger,2425145
http://www.wikidata.org/entity/Q3359190,tt0379918,Oyster Farmer,2383051
http://www.wikidata.org/entity/Q2095178,tt1318517,The Man Who Killed Don Quixote,2400000
http://www.wikidata.org/entity/Q9019307,tt2252680,Family United,2644389
http://www.wikidata.org/entity/Q2548513,tt0462023,"Romulus, My Father",2589674
http://www.wikidata.org/entity/Q1939403,tt0312409,Bad Eggs,2317820
http://www.wikidata.org/entity/Q1619866,tt0029047,In Old Chicago,2500000
http://www.wikidata.org/entity/Q107273994,tt13462900,The Battle at Lake Changjin,2312139
http://www.wikidata.org/entity/Q14774970,tt2910814,The Signal,2423801
http://www.wikidata.org/entity/Q1198726,tt0059362,The Knack ...and How to Get It,2500000
http://www.wikidata.org/entity/Q1345409,tt0088184,Stranger Than Paradise,2436000
http://www.wikidata.org/entity/Q1053293,tt1650453,I Wish,2371548
http://www.wikidata.org/entity/Q116251270,tt26612950,The Teacher's Lounge,2300000
http://www.wikidata.org/entity/Q953162,tt0094035,The Stepfather,2500000
http://www.wikidata.org/entity/Q2409617,tt0241223,The Bank,2515917
http://www.wikidata.org/entity/Q2303335,tt0043547,Flying Leathernecks,2600000
http://www.wikidata.org/entity/Q18709330,tt3686272,The Misfits Club,2423687
http://www.wikidata.org/entity/Q244448,tt0033729,How Green Was My Valley,2400000
http://www.wikidata.org/entity/Q28664077,tt1695765,Between Us,2336212
http://www.wikidata.org/entity/Q1194282,tt0033028,The Sea Hawk,2678000
http://www.wikidata.org/entity/Q5747490,tt0083716,Crab,2500549
http://www.wikidata.org/entity/Q3210902,tt0048538,The Rains of Ranchipur,2600000
http://www.wikidata.org/entity/Q505148,tt0086617,The Year of Living Dangerously,2393000
http://www.wikidata.org/entity/Q553194,tt0481797,Youth Without Youth,2624759
http://www.wikidata.org/entity/Q28123467,tt1034415,Suspiria,2483472
http://www.wikidata.org/entity/Q6166723,tt3467412,Extinction,2300000
http://www.wikidata.org/entity/Q51954909,tt6820256,Arctic,2410795
http://www.wikidata.org/entity/Q109375356,tt21033870,Kid-E-Cats and a sea of adventures,2500000
http://www.wikidata.org/entity/Q369028,tt0051435,The Brothers Karamazov,2390000
http://www.wikidata.org/entity/Q1702797,tt0119879,Perdita Durango,2573665.73
http://www.wikidata.org/entity/Q1587353,tt0040636,The Naked City,2400000
http://www.wikidata.org/entity/Q1119142,tt0072912,The Drowning Pool,2600000
http://www.wikidata.org/entity/Q775586,tt0099939,King of New York,2554476
http://www.wikidata.org/entity/Q214723,tt0015864,The Gold Rush,2500000
http://www.wikidata.org/entity/Q5909290,tt0085689,Hostage,2455000
http://www.wikidata.org/entity/Q494871,tt0374546,"Spring, Summer, Fall, Winter... and Spring",2380788
http://www.wikidata.org/entity/Q1279290,tt1772925,Jiro Dreams of Sushi,2552478
http://www.wikidata.org/entity/Q7739216,tt0107093,The Heartbreak Kid,2658819
http://www.wikidata.org/entity/Q124327977,tt29030906,The Dark Mother,2500000
http://www.wikidata.org/entity/Q104518852,tt7858496,The Japon,2663292
http://www.wikidata.org/entity/Q1198853,tt0030202,The Great Waltz,2422000
http://www.wikidata.org/entity/Q1199536,tt0044517,The Crimson Pirate,2500000
http://www.wikidata.org/entity/Q1404012,tt0422295,Fur,2300000
http://www.wikidata.org/entity/Q15729867,tt2402091,The Reunion,2397518
http://www.wikidata.org/entity/Q2159851,tt0013556,Robin Hood,2500000
http://www.wikidata.org/entity/Q1755864,tt0102511,Naked Lunch,2641357
http://www.wikidata.org/entity/Q4114682,tt1370439,"The Return of the Musketeers, or The Treasures of Cardinal Mazarin",2535164
http://www.wikidata.org/entity/Q845077,tt0097162,Dead Calm,2444407
http://www.wikidata.org/entity/Q7774811,tt0128842,The Wiggles Movie,2678686
http://www.wikidata.org/entity/Q290811,tt0116839,Lawnmower Man 2: Beyond Cyberspace,2409225
http://www.wikidata.org/entity/Q3415869,tt0210843,"Same Love, Same Rain",2385415
http://www.wikidata.org/entity/Q20649318,tt4547056,The Girl with All the Gifts,2323090
http://www.wikidata.org/entity/Q1765497,tt0082511,Hell Night,2300000
http://www.wikidata.org/entity/Q1216269,tt0057652,The Victors,2350000
http://www.wikidata.org/entity/Q85806717,tt11196036,The Card Counter,2657850
http://www.wikidata.org/entity/Q665146,tt0101640,Raise the Red Lantern,2603061
http://www.wikidata.org/entity/Q2501468,tt0114279,Richard III,2684904
http://www.wikidata.org/entity/Q759474,tt0090670,At Close Range,2347000
http://www.wikidata.org/entity/Q263583,tt0051744,House on Haunted Hill,2500000
http://www.wikidata.org/entity/Q783365,tt0066434,THX 1138,2437000
http://www.wikidata.org/entity/Q3082474,tt1605717,Frank,2524835
http://www.wikidata.org/entity/Q1128499,tt0433362,Daybreakers,2448050
http://www.wikidata.org/entity/Q334883,tt0060445,Gambit,2500000
http://www.wikidata.org/entity/Q116265683,tt8051894,The Hill,2301931
http://www.wikidata.org/entity/Q15141749,tt0995868,Pelé: Birth of a Legend,2300000
http://www.wikidata.org/entity/Q1753894,tt0063592,Shalako,2620000
http://www.wikidata.org/entity/Q2624674,tt0099277,Class of 1999,2459895
http://www.wikidata.org/entity/Q201209,tt0043379,Captain Horatio Hornblower R.N.,2598000
http://www.wikidata.org/entity/Q735314,tt0091578,My Beautiful Laundrette,2451545
http://www.wikidata.org/entity/Q735314,tt0091578,My Beautiful Laundrette,2460977
http://www.wikidata.org/entity/Q5038970,tt0085295,"Careful, He Might Hear You",2431126
http://www.wikidata.org/entity/Q16836818,tt3074610,Bad Hair,2654379
http://www.wikidata.org/entity/Q760012,tt0031398,Gunga Din,2807000
http://www.wikidata.org/entity/Q64451777,tt8011450,Step Outside,3021688
http://www.wikidata.org/entity/Q225175,tt0078252,Snake in the Eagle's Shadow,2708748.2
http://www.wikidata.org/entity/Q7939473,tt0470967,Voice,2900000
http://www.wikidata.org/entity/Q2307324,tt0119361,In the Company of Men,2800000
http://www.wikidata.org/entity/Q1212494,tt0051622,The Fly,3000000
http://www.wikidata.org/entity/Q1195571,tt0102388,The Man in the Moon,2853801
http://www.wikidata.org/entity/Q2309964,tt0964185,Tetro,2874474
http://www.wikidata.org/entity/Q1249239,tt0094924,Evil Angels,3006964
http://www.wikidata.org/entity/Q112132181,tt16233104,XxxHolic,2882403
http://www.wikidata.org/entity/Q1439492,tt0367913,Ju-On: The Grudge 2,2700000
http://www.wikidata.org/entity/Q3600228,tt0094597,976-EVIL,2955917
http://www.wikidata.org/entity/Q1140906,tt1595656,To the Wonder,2783139
http://www.wikidata.org/entity/Q1444735,tt0060440,The War of the Gargantuas,3000000
http://www.wikidata.org/entity/Q201293,tt0046250,Roman Holiday,3000000
http://www.wikidata.org/entity/Q1753731,tt0248845,Hedwig and the Angry Inch,3082286
http://www.wikidata.org/entity/Q113153209,tt20673642,La traversée,2772979
http://www.wikidata.org/entity/Q5708172,tt0302280,I Murder Seriously,3025260
http://www.wikidata.org/entity/Q72962,tt0105236,Reservoir Dogs,2832029
http://www.wikidata.org/entity/Q72962,tt0105236,Reservoir Dogs,2913644
http://www.wikidata.org/entity/Q1153431,tt0906665,Sukiyaki Western Django,2730000
http://www.wikidata.org/entity/Q5016297,tt0074263,Caddie,2847000
http://www.wikidata.org/entity/Q33129472,tt4827558,High Life,2769756
http://www.wikidata.org/entity/Q169087,tt0466399,Ten Canoes,3000000
http://www.wikidata.org/entity/Q2623176,tt0176422,Alice and Martin,3005295
http://www.wikidata.org/entity/Q110622667,tt11930126,Alcarràs,2852615
http://www.wikidata.org/entity/Q110664384,tt11145118,Creed III,2937730
http://www.wikidata.org/entity/Q612373,tt0106950,Fortress,2855154
http://www.wikidata.org/entity/Q1056853,tt0118694,In the Mood for Love,2738980
http://www.wikidata.org/entity/Q1331230,tt0049223,Forbidden Planet,2765000
http://www.wikidata.org/entity/Q116790616,tt20865278,Tramite amicizia,2715479
http://www.wikidata.org/entity/Q6007948,tt0087464,Impulse,2773433
http://www.wikidata.org/entity/Q600950,tt0091954,Sid and Nancy,2800000
http://www.wikidata.org/entity/Q3180788,tt0047073,Hell and High Water,2700000
http://www.wikidata.org/entity/Q13229518,tt1847746,The German Doctor,3018392
http://www.wikidata.org/entity/Q4657304,tt2216240,A Hijacking,2688444
http://www.wikidata.org/entity/Q1304320,tt0038190,A Tree Grows in Brooklyn,3000000
http://www.wikidata.org/entity/Q59317,tt0036613,Arsenic and Old Lace,2836000
http://www.wikidata.org/entity/Q65553953,tt6157604,Q65553953,2889804
http://www.wikidata.org/entity/Q3429348,tt0183503,Me Myself I,2698330
http://www.wikidata.org/entity/Q2634003,tt0210584,Bootmen,2720302
http://www.wikidata.org/entity/Q930294,tt0079596,My Brilliant Career,3052000
http://www.wikidata.org/entity/Q3210902,tt0048538,The Rains of Ranchipur,2900000
http://www.wikidata.org/entity/Q2036869,tt0114057,Othello,2844379
http://www.wikidata.org/entity/Q1171556,tt0150216,Cradle Will Rock,2900000
http://www.wikidata.org/entity/Q18703886,tt3742378,The Second Mother,3003560
http://www.wikidata.org/entity/Q4424397,tt0101692,Death in Brunswick,2725169
http://www.wikidata.org/entity/Q224926,tt0050803,The One That Got Away,3000000
http://www.wikidata.org/entity/Q5173917,tt0115951,Cosi,2896980
http://www.wikidata.org/entity/Q12100227,tt2614684,'71,3062178
http://www.wikidata.org/entity/Q2300440,tt0316188,Raising Victor Vargas,2816116
http://www.wikidata.org/entity/Q58815176,tt6141246,The Aeronauts,2851390
http://www.wikidata.org/entity/Q137130,tt0134033,Plunkett & Macleane,2757485
http://www.wikidata.org/entity/Q1190988,tt0810784,Bright Star,3110560
http://www.wikidata.org/entity/Q27961934,tt6095090,The Bride,3004538
http://www.wikidata.org/entity/Q784535,tt0100112,The Hairdresser's Husband,2710000
http://www.wikidata.org/entity/Q2226293,tt1270262,The Devil's Double,2985158
http://www.wikidata.org/entity/Q7977894,tt0084893,We of the Never Never,3112000
http://www.wikidata.org/entity/Q4309827,tt0093483,Malone,3060858
http://www.wikidata.org/entity/Q217294,tt0274309,24 Hour Party People,2800000
http://www.wikidata.org/entity/Q1192927,tt0015400,The Thief of Bagdad,3000000
