isAdult,releaseYear,runtimeMinutes,genres,lifetimeGross,nrOfReleases,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased
0,2005,109,Comedy,103509.0,8,14,17,10,6.7,1986,7753
0,2007,93,"Comedy,Drama",14273.0,24,8,23,10,5.5,3509,9066
0,2005,80,Documentary,23728.0,3,24,13,1,7.6,207,7753
0,2018,113,"Mystery,Sci-Fi,Thriller",1225852.0,46,44,30,10,5.8,41259,19175
0,2009,121,"Action,Mystery,Sci-Fi",79957634.0,60,27,24,11,6.2,248100,12001
0,2011,108,"Drama,Romance",10152.0,11,1,22,10,6.6,1442,13791
0,2006,91,"Crime,Drama,Horror",7836393.0,30,5,25,10,5.9,16039,8293
0,2019,132,"Action,Adventure,Comedy",140371656.0,55,39,21,10,7.0,386178,19072
0,2006,112,"Drama,Romance",26651.0,35,86,22,10,7.4,13293,8293
0,2008,92,"Action,Comedy,Drama",227946274.0,54,64,23,10,6.4,513236,10549
0,2005,170,"Comedy,Crime,Drama",942756.0,13,21,22,12,6.2,8097,7753
0,2004,79,Documentary,7925.0,8,16,8,0,6.7,48,6733
0,2005,70,"Biography,Documentary,Romance",28195.0,5,14,12,0,6.3,262,7753
0,2006,104,"Action,Adventure,Family",75030163.0,39,2,23,10,5.1,130670,8293
0,2007,119,"Drama,Sport",1159691.0,8,21,22,10,6.5,2791,9066
0,2006,101,"Comedy,Drama",59891098.0,55,49,24,10,7.8,519623,8293
0,2005,117,"Drama,Horror,Thriller",251495.0,39,27,21,10,5.1,13638,7753
0,2007,169,"Action,Adventure,Fantasy",309420425.0,61,15,22,10,7.1,695756,9066
0,2006,99,"Adventure,Comedy,Family",71726025.0,45,63,20,10,5.6,63732,8293
0,2005,129,Comedy,336772.0,4,47,18,10,3.5,1020,7753
0,2008,93,"Mystery,Romance,Thriller",292437.0,45,142,22,10,5.8,39338,10549
0,2009,82,Drama,292437.0,4,15,19,10,5.8,126,12001
0,2006,85,"Comedy,Drama",1926800.0,28,13,18,10,6.6,11042,8293
0,2008,186,"Action,Drama,Mystery",2430627.0,21,17,21,11,7.3,66988,10549
0,2008,213,"Action,Drama,History",3440718.0,22,14,21,10,7.5,34690,10549
0,2006,193,"Drama,Romance",3275444.0,27,14,22,10,6.1,21861,8293
0,2007,107,"Crime,Drama,Romance",402858.0,29,99,27,10,6.8,13166,9066
0,2006,102,"Action,Drama,Thriller",36895141.0,39,233,25,10,6.6,134960,8293
0,2006,143,"Adventure,Drama,Thriller",57377916.0,61,41,22,10,8.0,587873,8293
0,2005,94,Horror,47326473.0,50,30,20,10,5.9,191506,7753
0,2008,103,"Action,Crime,Drama",8050977.0,36,30,23,11,5.9,67291,10549
0,2005,81,"Biography,Documentary",55398.0,7,4,18,0,7.0,424,7753
0,2011,113,"Action,Mystery,Thriller",63686397.0,63,28,23,10,6.8,269654,13791
0,2012,96,Drama,63686397.0,2,4,6,1,6.2,19,14841
0,2007,104,"Fantasy,Horror,Mystery",71985628.0,50,36,21,10,6.8,295033,9066
0,2009,109,"Action,Adventure,Fantasy",13869515.0,44,42,23,10,5.8,48145,12001
0,2005,98,Drama,24452.0,9,28,17,10,5.7,1351,7753
0,2018,101,"Drama,Horror,Sci-Fi",15849.0,18,8,21,10,5.2,3670,19175
0,2006,91,"Drama,Romance,War",22788.0,25,25,16,9,6.5,3277,8293
0,2005,103,"Comedy,Documentary",549.0,4,231,14,0,7.2,2656,7753
0,2005,105,"Adventure,Drama,Family",15778152.0,11,155,18,10,5.1,2276,7753
0,2017,141,"Action,Adventure,Fantasy",412563408.0,59,27,26,10,7.3,701249,18977
0,2016,75,"Documentary,Drama,Sport",412563408.0,4,8,7,1,6.5,15,18513
0,2005,173,"Action,Crime,Drama",44133.0,8,45,20,10,7.4,5214,7753
0,2005,158,"Comedy,Drama,Musical",678000.0,10,22,21,10,6.6,12831,7753
0,2005,94,"Adventure,Comedy,Family",82571173.0,44,48,23,10,5.5,62988,7753
0,2005,86,Documentary,4438.0,3,23,6,1,7.1,280,7753
0,2008,105,"Action,Sci-Fi,Thriller",36316032.0,58,23,24,10,6.4,219489,10549
0,2005,87,Drama,8043.0,2,1,18,10,7.1,67,7753
0,2007,114,"Crime,Drama,Mystery",20300218.0,53,21,22,10,7.6,294139,9066
0,2006,105,"Drama,Mystery,Romance",1308696.0,35,115,20,10,6.0,26104,8293
0,2007,96,"Comedy,Romance",35017297.0,52,10,23,10,5.6,94636,9066
0,2006,110,"Drama,Fantasy,Mystery",42285169.0,42,34,19,10,5.5,104011,8293
0,2005,78,"Documentary,War",8018.0,4,7,18,0,7.2,449,7753
0,2005,96,"Comedy,Drama",13334.0,17,36,21,10,6.5,4416,7753
0,2006,92,"Adventure,Comedy,Family",84500122.0,45,459,25,12,4.8,42742,8293
0,2009,107,"Comedy,Drama,Fantasy",63414846.0,57,28,23,10,7.1,158213,12001
0,2005,87,Comedy,47219.0,3,11,18,11,5.6,393,7753
0,2007,90,"Comedy,Family",33302167.0,54,194,24,10,6.4,134454,9066
0,2006,126,"Action,Crime,Sci-Fi",64038616.0,54,35,24,10,7.1,328409,8293
0,2006,91,"Adventure,Comedy,Family",8117637.0,27,53,23,10,5.5,8827,8293
0,2005,81,"Biography,Documentary,Music",20684.0,2,19,8,0,7.8,221,7753
0,2007,87,"Action,Adventure,Animation",54149098.0,47,57,23,11,6.2,69380,9066
0,2013,128,"Biography,Drama,Sport",95020213.0,43,11,19,10,7.5,103030,15505
0,2006,95,"Comedy,Romance",90560.0,19,80,24,10,6.0,12607,8293
0,2005,73,"Crime,Drama,Mystery",145626.0,12,115,17,10,6.5,8432,7753
0,2006,140,"Action,Drama,History",13090630.0,44,50,23,10,6.5,44608,8293
0,2006,129,"Crime,Drama,Mystery",88513495.0,57,137,18,10,7.6,399381,8293
0,2012,127,"Adventure,Drama,Fantasy",124987023.0,64,27,21,10,7.9,668668,14841
0,2006,117,"Biography,Drama",163566459.0,66,45,21,10,8.0,563316,8293
0,2006,105,"Comedy,Romance,Sport",33741133.0,55,150,22,10,6.4,176436,8293
0,2006,93,"Horror,Mystery,Thriller",7027762.0,37,29,22,10,5.4,40821,8293
0,2006,84,"Comedy,Crime",4630045.0,29,51,27,10,5.9,26513,8293
0,2012,102,Drama,540152.0,34,42,21,10,6.4,17863,14841
0,2007,86,"Action,Adventure,Animation",5520368.0,10,361,26,15,6.7,14513,9066
0,2005,110,"Documentary,Sport",750805.0,13,5,12,0,7.0,1122,7753
0,2006,82,"Adventure,Comedy,Family",28426747.0,50,75,21,10,5.0,47383,8293
0,2006,108,Documentary,5194.0,4,4,17,6,7.5,389,8293
0,2006,123,"Biography,Drama,History",17606684.0,55,45,23,10,7.6,196444,8293
0,2007,100,"Comedy,Drama,Romance",3735717.0,34,40,24,10,5.9,10240,9066
0,2007,95,Drama,6900.0,9,1,21,10,6.9,2687,9066
0,2014,132,"Action,Crime,Thriller",101530738.0,63,56,25,10,7.2,423014,16664
0,2005,80,Documentary,19781.0,5,61,24,0,7.0,664,7753
0,2005,67,Documentary,249565.0,9,8,17,0,7.0,932,7753
0,2006,113,"Biography,Drama,History",1000626.0,37,20,21,11,6.9,31998,8293
0,2006,98,"Comedy,Drama,Music",128911.0,25,44,24,10,6.0,4804,8293
0,2006,89,"Comedy,Romance",41011711.0,37,82,22,10,5.7,88333,8293
0,2006,97,"Action,Crime,Drama",21344312.0,33,33,20,10,5.8,10555,8293
0,2006,144,"Comedy,Drama,Romance",2217562.0,19,8,20,10,8.0,50096,8293
0,2005,153,"Comedy,Drama",80301.0,36,12,21,10,7.8,15951,7753
0,2005,158,"Comedy,Drama,Romance",1413283.0,15,12,22,11,6.1,8181,7753
0,2015,71,"Documentary,Drama",9000.0,7,9,16,1,6.3,179,17292
0,2006,85,Drama,5474.0,5,74,22,10,5.9,601,8293
0,2006,91,"Comedy,Sport",464991.0,5,8,22,10,4.2,519,8293
0,2006,97,"Drama,Romance",119452.0,13,4,23,10,6.2,2773,8293
0,2009,96,"Action,Drama,Family",548787.0,5,3,23,10,5.1,586,12001
0,2009,102,"Action,Adventure,Comedy",49438370.0,41,88,23,10,5.3,75450,12001
0,2007,93,"Comedy,Family,Fantasy",32061555.0,36,3,23,10,6.2,47733,9066
0,2006,118,"Drama,Fantasy,War",37634615.0,68,58,22,11,8.2,704551,8293
0,2007,109,"Crime,Mystery,Thriller",23984949.0,48,52,19,10,5.7,51232,9066
0,2005,83,Documentary,4779.0,6,19,18,0,7.9,2117,7753
0,2004,72,Documentary,8860.0,5,11,13,1,7.1,131,6733
0,2006,92,"Comedy,Family,Sport",80197993.0,35,34,24,10,5.9,94358,8293
0,2005,100,"Drama,Western",2025032.0,6,18,19,10,6.2,780,7753
0,2006,93,"Comedy,Drama,Horror",304533.0,22,11,22,10,6.7,30194,8293
0,2006,120,Drama,1534584.0,36,61,20,10,7.7,37204,8293
0,2005,142,"Action,Crime,Drama",213143.0,5,27,20,10,5.3,1793,7753
0,2006,136,"Comedy,Romance",63224849.0,56,9,20,10,6.9,323980,8293
0,2006,78,"Crime,Drama",14056.0,34,34,16,10,6.8,7927,8293
0,2011,124,"Action,Adventure,Sci-Fi",176654505.0,62,21,27,12,6.9,899469,13791
0,2006,109,"Comedy,Drama",124740460.0,57,67,19,10,6.9,470598,8293
0,2006,96,"Drama,Sci-Fi,Thriller",65018.0,30,5,20,10,6.0,14403,8293
0,2005,108,"Biography,Documentary,History",47211.0,8,22,22,3,7.3,1021,7753
0,2014,96,"Comedy,Drama",13347.0,37,45,22,10,6.3,34683,16664
0,2005,85,Documentary,4337.0,4,101,23,6,7.1,2169,7753
0,2009,107,"Action,Sci-Fi",179883157.0,60,19,27,13,6.5,532375,12001
0,2005,90,"Documentary,History,Music",70685.0,20,27,18,0,7.8,6505,7753
0,2007,98,Comedy,13042.0,4,7,21,10,6.7,248,9066
0,2006,168,"Drama,Romance",687414.0,39,17,24,10,6.7,4778,8293
0,2006,89,"Drama,Western",1325092.0,8,18,19,10,6.3,493,8293
0,2006,102,"Comedy,Drama,Romance",25343.0,42,17,19,10,7.1,90940,8293
0,2007,127,"Action,Adventure,Fantasy",4775656.0,46,42,25,10,3.8,51238,9066
0,2014,93,"Crime,Drama,Mystery",103536.0,17,28,21,10,6.1,9226,16664
0,2006,116,"Comedy,Drama",1005539.0,31,49,19,10,6.3,25184,8293
0,2008,90,"Adventure,Comedy,Drama",750587.0,28,11,19,10,6.4,14752,10549
0,2017,89,Drama,624332.0,35,68,21,10,6.4,17672,18977
0,2006,86,"Adventure,Comedy,Drama",9458.0,13,14,22,10,6.2,5172,8293
0,2006,85,Sci-Fi,224099.0,11,9,19,10,3.3,723,8293
0,2005,143,"Crime,Thriller",90869.0,3,47,21,13,5.7,670,7753
0,2006,130,"Action,Comedy,Drama",150198.0,5,19,20,10,3.4,986,8293
0,2006,110,"Action,Fantasy,Horror",1018965.0,28,5,23,11,4.5,13767,8293
0,2006,86,"Comedy,Romance",13875.0,5,12,21,12,6.0,506,8293
0,2005,102,"Comedy,Drama",71223.0,15,14,17,10,6.5,833,7753
0,2004,88,"Documentary,War",1338.0,3,5,6,0,6.9,44,6733
0,2005,95,"Action,Drama",3013.0,4,77,18,10,5.5,775,7753
0,2006,95,"Comedy,Crime",19373.0,11,228,21,10,6.0,2065,8293
0,2007,104,"Biography,Drama",4283.0,19,1,20,10,6.6,4321,9066
0,2014,108,"Action,Crime,Drama",56574.0,32,3,26,10,5.2,17186,16664
0,2006,116,"Drama,Music",9396870.0,43,37,20,10,6.9,66617,8293
0,2007,84,"Action,Comedy,Crime",8135024.0,28,13,24,10,4.6,12188,9066
0,2007,93,"Comedy,Family",13235267.0,28,315,24,10,3.2,17995,9066
0,2007,84,Comedy,778.0,5,198,24,10,5.9,3546,9066
0,2015,119,"Drama,Sci-Fi",346472.0,44,60,21,10,5.5,45259,17292
0,2006,84,"Comedy,Family",13040527.0,24,2,22,10,5.3,6065,8293
0,2006,89,"Comedy,Romance",15680099.0,11,68,22,10,3.4,12493,8293
0,2007,101,"Action,Adventure,History",5933494.0,43,29,25,11,5.4,37140,9066
0,2008,115,"Action,Adventure,Sci-Fi",166003.0,41,7,20,10,6.2,78821,10549
0,2008,92,"Action,Adventure,Thriller",42754105.0,73,19,23,10,7.0,245134,10549
0,2006,125,"Adventure,Biography,War",5490423.0,47,106,19,10,7.3,110964,8293
0,2007,87,"Adventure,Animation,Comedy",183135014.0,51,113,36,25,7.3,350637,9066
0,2006,104,"Crime,Drama,Music",65328121.0,50,33,23,10,6.5,127139,8293
0,2006,114,"Drama,Romance",7704.0,8,25,16,10,6.6,1116,8293
0,2005,75,Documentary,6533.0,4,7,14,0,6.7,266,7753
0,2005,107,Drama,6533.0,6,10,15,9,5.8,136,7753
0,2007,104,"Drama,Thriller",15233.0,16,4,22,10,4.7,3273,9066
0,2006,110,"Comedy,Romance",75628110.0,39,103,23,9,5.6,84211,8293
0,2006,110,Drama,80550.0,34,108,18,10,6.3,3075,8293
0,2007,100,"Horror,Sci-Fi",28638916.0,61,17,23,10,6.9,294977,9066
0,2005,93,"Drama,Romance",1365.0,17,29,19,8,7.0,1763,7753
0,2007,95,"Comedy,Drama,Romance",1055580.0,32,9,20,10,7.1,14640,9066
0,2018,101,"Action,Drama,Thriller",26284.0,18,10,20,10,5.4,2480,19175
0,2006,104,"Action,Crime,Thriller",62514415.0,58,54,21,10,6.0,301312,8293
0,2007,123,"Biography,Crime,Drama",36605602.0,43,13,23,10,7.6,85598,9066
0,2006,138,"Documentary,Music",8419.0,6,75,17,0,6.6,951,8293
0,2006,109,"Comedy,Drama,Romance",2706659.0,33,30,20,10,6.8,21521,8293
0,2006,93,"Comedy,Drama,Romance",3567.0,13,15,22,10,5.7,4502,8293
0,2005,87,Drama,36608.0,16,29,18,10,7.0,3715,7753
0,2007,105,"Drama,Horror,Mystery",7161284.0,53,32,20,10,7.4,163866,9066
0,2010,88,"Comedy,Horror",25003155.0,55,18,22,10,5.5,96949,12843
0,2006,164,"Comedy,Drama,Romance",334618.0,7,95,20,10,7.0,12932,8293
0,2006,97,"Comedy,Romance",72244.0,8,42,20,11,6.3,1625,8293
0,2005,85,Documentary,2996.0,2,6,9,1,7.2,34,7753
0,2006,107,"Comedy,Music",7191830.0,27,42,20,10,5.5,25247,8293
0,2007,124,"Action,Adventure,Mystery",219964115.0,63,41,24,10,6.5,254259,9066
0,2006,102,"Comedy,Drama,Family",72210.0,16,5,20,10,5.6,1015,8293
0,2007,105,"Drama,Romance",50715.0,29,331,21,11,6.5,12446,9066
0,2006,118,"Action,Adventure,Drama",7506.0,11,18,24,10,4.9,662,8293
0,2007,119,"Crime,Drama,Mystery",49033882.0,44,3,21,10,7.2,174356,9066
0,2006,92,"Crime,Drama,Romance",17510118.0,53,47,22,10,7.4,84791,8293
0,2007,86,"Action,Comedy,Thriller",12807139.0,50,12,20,10,6.6,155218,9066
0,2006,96,"Comedy,Romance,Sci-Fi",22530295.0,41,23,22,12,5.2,67088,8293
0,2006,83,"Comedy,Romance",48548426.0,38,8,21,10,2.8,62309,8293
0,2006,90,"Adventure,Comedy,Drama",283654.0,20,23,21,13,6.9,5119,8293
0,2006,82,"Crime,Drama,Romance",13737.0,13,1,22,10,5.5,1393,8293
0,2006,105,"Comedy,Crime,Drama",21170563.0,15,107,23,10,6.1,12287,8293
0,2011,150,"Drama,Mystery",46495.0,25,3,22,10,6.5,18368,13791
0,2007,91,"Comedy,Crime",45410.0,3,13,22,11,5.8,408,9066
0,2008,100,"Action,Crime,Drama",40689393.0,39,14,22,10,5.3,130329,10549
0,2008,115,"Biography,Drama,History",26814957.0,58,103,20,10,6.7,120203,10549
0,2006,122,Drama,140200.0,7,166,15,10,7.5,922,8293
0,2006,95,"Drama,War",326876.0,25,118,22,10,7.4,11483,8293
0,2005,90,Documentary,84689.0,7,9,15,1,7.3,934,7753
0,2006,94,"Drama,Romance",11001.0,5,1,18,10,5.9,957,8293
0,2006,106,Drama,2697938.0,29,53,22,10,7.1,92187,8293
0,2006,120,"Drama,Horror,Sci-Fi",2201923.0,56,21,21,10,7.1,133187,8293
0,2006,76,Drama,255923.0,18,17,20,9,6.8,8859,8293
0,2006,111,"Drama,War",48896.0,13,15,18,10,6.3,889,8293
0,2006,60,Drama,48896.0,2,1,19,10,9.2,18,8293
0,2005,94,"Crime,Drama",2912606.0,29,19,20,10,7.2,31635,7753
0,2008,152,"Action,Crime,Drama",535234033.0,76,22,26,11,9.0,2881649,10549
0,2006,80,Drama,6529.0,4,96,19,9,6.3,322,8293
0,2018,123,"Action,Crime,Thriller",365639.0,25,8,18,11,6.6,4646,19175
0,2018,101,"Documentary,Music",365639.0,10,57,18,1,7.5,941,19175
0,2006,104,"Adventure,Drama,Sci-Fi",11003643.0,27,31,22,10,6.3,23298,8293
0,2007,158,Drama,40222514.0,58,31,22,11,8.2,643166,9066
0,2005,85,"Documentary,History,War",116944.0,5,23,20,1,7.6,843,7753
0,2007,118,Drama,3287315.0,34,61,20,10,7.1,29806,9066
0,2006,129,"Drama,History,Thriller",70278893.0,48,69,28,10,6.0,87969,8293
0,2008,130,"Biography,Drama,Sport",9793406.0,32,116,22,10,7.2,22895,10549
0,2007,106,"Adventure,Drama",12590147.0,29,31,21,10,7.3,7474,9066
0,2007,96,"Comedy,Crime,Drama",26875.0,5,3,23,10,5.9,491,9066
0,2014,108,"Drama,Sci-Fi,Thriller",25442958.0,50,17,20,10,7.7,593279,16664
0,2006,86,Comedy,5549923.0,20,40,20,10,6.3,15913,8293
0,2015,99,"Crime,Thriller",36336.0,52,30,25,10,4.9,104927,17292
0,2006,113,"Drama,Mystery,Thriller",154892.0,23,37,21,10,6.8,13673,8293
0,2011,104,"Action,Comedy,Crime",78046570.0,54,36,23,10,6.2,151327,13791
0,2006,139,"Action,Adventure,Drama",50866635.0,56,19,20,10,7.8,332178,8293
0,2008,80,"Comedy,Drama,Romance",53760.0,10,4,22,10,5.7,4256,10549
0,2007,102,"Biography,Comedy,Drama",66661095.0,54,40,21,10,7.0,125112,9066
0,2007,97,"Drama,History,Romance",5665.0,35,29,20,10,5.8,10510,9066
0,2007,85,Drama,67665.0,2,1,11,5,5.3,14,9066
0,2008,90,Documentary,67665.0,3,1,8,0,6.5,81,10549
0,2005,90,Drama,27177.0,17,13,12,4,7.1,1015,7753
0,2013,104,"Biography,Drama,Romance",1030064.0,43,29,22,10,6.4,41333,15505
0,2011,103,"Adventure,Animation,Comedy",142614158.0,61,15,22,10,5.4,97009,13791
0,2006,78,Documentary,27344.0,3,66,16,0,6.9,149,8293
0,2006,78,"Crime,Drama,Thriller",10787.0,18,2,21,11,6.0,4197,8293
0,2007,93,Comedy,8719.0,3,30,18,10,5.4,539,9066
0,2005,130,Documentary,21967.0,2,2,16,0,6.9,158,7753
0,2010,116,"Action,Adventure,Fantasy",90759676.0,53,201,23,10,6.6,304716,12843
0,2009,118,"Comedy,Drama,Family",1037071.0,15,57,21,10,6.9,4202,12001
0,2006,91,"Comedy,Romance",4412.0,5,54,18,10,6.3,1523,8293
0,2007,108,"Comedy,Drama,Romance",19074800.0,39,7,19,10,7.0,48906,9066
0,2006,114,"Action,Drama,Romance",6566773.0,50,42,26,14,7.0,46037,8293
0,2006,100,"Crime,Drama",517809.0,30,12,24,10,6.9,26871,8293
0,2006,97,"Comedy,Romance",7196.0,12,15,22,10,5.2,730,8293
0,2006,103,"Documentary,Music",1904606.0,12,87,18,0,7.7,3308,8293
0,2007,111,"Drama,History,Romance",1066555.0,11,29,22,10,5.8,3077,9066
0,2009,127,"Crime,Drama,Mystery",37017955.0,51,45,24,10,7.1,160757,12001
0,2006,88,"Comedy,Drama",265198.0,15,64,20,10,6.5,6037,8293
0,2006,102,"Comedy,Drama",38605.0,14,38,18,10,6.8,1554,8293
0,2009,95,"Comedy,Drama",576608.0,25,32,17,10,7.3,6482,12001
0,2005,93,"Crime,Drama,Thriller",121390.0,24,17,22,10,7.3,18053,7753
0,2006,104,"Drama,Romance",3139.0,14,13,21,9,6.9,967,8293
0,2017,125,"Drama,War",56468410.0,55,57,21,10,7.4,221539,18977
0,2007,88,Drama,5383.0,4,10,24,13,5.6,462,9066
0,2006,111,"Action,Drama,History",31483450.0,50,58,26,10,7.6,111098,8293
0,2016,128,"Crime,Drama",175975.0,47,15,18,10,7.3,14763,18513
0,2016,106,"Comedy,Drama,Mystery",30498085.0,49,34,25,11,6.3,143389,18513
0,2004,87,Documentary,1496.0,2,16,16,0,5.1,26,6733
0,2006,108,"Action,Comedy,Crime",35787686.0,50,38,20,10,6.6,152366,8293
0,2005,70,"Biography,Documentary",204956.0,3,4,14,0,7.7,519,7753
0,2006,97,"Adventure,Fantasy,Horror",23380495.0,50,83,19,10,5.2,52160,8293
0,2007,112,"Comedy,Drama",167396.0,14,29,22,10,6.4,8413,9066
0,2008,85,"Adventure,Animation,Comedy",12981269.0,41,59,29,18,5.6,3095,10549
0,2008,152,"Comedy,Drama,Fantasy",163756.0,6,4,20,11,3.7,4947,10549
0,2006,137,"Comedy,Drama,Romance",204612.0,7,95,19,10,7.0,7851,8293
0,2008,95,"Adventure,Comedy,Fantasy",123789.0,17,12,25,10,6.8,5895,10549
0,2007,111,"Action,Comedy,Family",13932383.0,27,249,28,13,5.5,6335,9066
0,2007,102,"Comedy,Romance",95673607.0,39,47,25,12,4.2,79966,9066
0,2007,101,"Comedy,Drama",714943.0,16,92,19,10,6.5,13707,9066
0,2006,92,"Comedy,Drama,Romance",216839.0,30,79,21,10,6.7,25143,8293
0,2006,88,"Comedy,Drama,Fantasy",446165.0,30,21,22,10,7.2,57822,8293
0,2011,129,"Adventure,Drama,Mystery",31847881.0,56,19,20,10,6.9,105270,13791
0,2006,108,"Adventure,Comedy,Family",250863268.0,59,145,22,10,6.5,378620,8293
0,2007,122,"Crime,Drama,Thriller",74283625.0,62,34,24,10,8.2,1064908,9066
0,2006,105,Drama,16675.0,23,60,17,10,7.3,4614,8293
0,2007,100,"Drama,Horror,Thriller",15513.0,7,2,23,10,4.6,2226,9066
0,2007,121,"Crime,Drama,Mystery",6777741.0,51,42,23,10,7.2,75191,9066
0,2005,97,"Documentary,Sport",445374.0,5,12,17,1,7.6,975,7753
0,2010,89,Drama,1591034.0,4,14,19,10,3.3,421,12843
0,2010,95,Drama,1591034.0,9,12,28,10,6.7,1059,12843
0,2010,78,Documentary,1591034.0,13,18,14,0,7.4,3903,12843
0,2012,116,Documentary,1591034.0,4,7,10,0,7.1,149,14841
0,2005,83,"Drama,Romance",737.0,4,18,18,11,6.0,205,7753
0,2007,129,"Comedy,Romance",148768917.0,58,41,22,10,6.9,385441,9066
0,2005,122,Documentary,2214.0,13,38,8,0,7.9,1813,7753
0,2005,71,Documentary,20177.0,4,3,8,0,7.3,1734,7753
0,2006,112,Drama,209478.0,6,33,27,10,6.4,385,8293
0,2006,123,"Drama,Music",187480.0,20,15,21,10,7.6,5195,8293
0,2015,117,"Action,Comedy,Sci-Fi",180202163.0,58,84,25,13,7.2,724102,17292
0,2017,91,"Comedy,Drama",19696.0,15,5,23,10,6.5,4568,18977
0,2006,100,"Drama,Fantasy",8593.0,2,18,22,10,5.1,136,8293
0,2008,93,"Crime,Documentary",70219.0,9,38,14,1,6.8,2914,10549
0,2007,94,"Comedy,Drama,Fantasy",5114.0,12,3,15,5,5.1,728,9066
0,2007,87,"Drama,Music",14059.0,11,5,19,10,4.9,767,9066
0,2006,102,"Action,Drama,Sport",70270943.0,55,19,21,9,7.1,231919,8293
0,2006,90,"Documentary,Music",2493.0,6,9,20,0,6.9,212,8293
0,2008,120,"Biography,Documentary,Music",1252100.0,15,92,20,8,7.6,8507,10549
0,2007,99,"Comedy,Crime,Family",25612520.0,33,118,20,10,5.9,21591,9066
0,2005,100,Drama,28041.0,14,12,20,10,7.0,1630,7753
0,2006,115,"Action,Drama,Thriller",418296.0,34,149,20,10,6.6,34753,8293
0,2007,93,"Documentary,Sport",269994.0,6,27,19,0,7.1,1643,9066
0,2006,88,"Action,Crime,Thriller",27838408.0,54,19,25,10,6.9,264584,8293
0,2008,89,"Adventure,Animation,Comedy",180010950.0,60,18,23,11,6.6,248560,10549
0,2006,90,Drama,24425.0,13,59,21,10,6.5,1510,8293
0,2007,90,"Adventure,Fantasy",292102.0,6,2,19,10,5.3,319,9066
0,2006,134,Drama,23457.0,7,3,21,10,6.3,641,8293
0,2006,101,"Crime,Drama",329379.0,42,40,19,10,7.7,128939,8293
0,2011,97,"Drama,Mystery,Sci-Fi",4627375.0,29,26,23,10,5.6,14343,13791
0,2007,98,"Comedy,Drama,Romance",47642963.0,42,8,20,10,6.8,107181,9066
0,2007,101,"Action,Drama,Horror",256393010.0,62,47,24,10,7.2,817755,9066
0,2006,104,"Comedy,Romance",221096.0,10,3,19,10,6.4,2416,8293
0,2011,105,"Comedy,Romance",45060734.0,46,57,24,10,5.9,131249,13791
0,2007,104,"Comedy,Drama,Romance",43107979.0,49,38,20,10,6.3,79045,9066
0,2007,98,"Crime,Mystery,Thriller",35193167.0,51,43,25,16,6.4,213066,9066
0,2013,98,"Adventure,Animation,Comedy",187168425.0,63,6,20,8,7.1,232735,15505
0,2005,103,Documentary,72073.0,2,10,17,7,7.8,57,7753
0,2007,124,"Drama,Fantasy,Mystery",244397.0,31,53,22,12,6.1,14242,9066
0,2008,88,"Crime,Drama,Romance",2165188.0,3,20,18,10,6.3,78,10549
0,2006,95,"Comedy,Fantasy,Romance",848.0,35,209,22,10,6.2,42893,8293
0,2006,88,"Biography,Drama,Romance",3005605.0,31,30,21,10,7.0,32125,8293
0,2006,130,"Drama,Mystery,Sci-Fi",53089891.0,61,22,22,10,8.5,1446312,8293
0,2008,81,"Adventure,Animation,Comedy",30105968.0,31,5,24,11,4.5,12533,10549
0,2008,86,"Horror,Mystery,Thriller",52597610.0,53,7,21,10,6.1,145194,10549
0,2009,90,"Drama,Romance,War",52597610.0,4,25,12,5,3.4,17,12001
0,2006,114,"Drama,Family,Romance",3438735.0,31,12,22,10,7.3,20506,8293
0,2014,134,Documentary,3909.0,16,39,7,0,6.6,1218,16664
0,2007,110,"Comedy,Crime,Drama",540382.0,23,31,21,10,6.1,6147,9066
0,2006,92,Drama,25751.0,11,7,22,10,6.3,1897,8293
0,2007,93,"Comedy,Drama,Fantasy",22441.0,26,27,20,11,5.7,8753,9066
0,2007,99,"Adventure,Drama,Family",8794452.0,38,27,22,10,4.8,15875,9066
0,2007,139,"Drama,Romance",4607608.0,42,201,19,10,6.4,24153,9066
0,2005,94,Documentary,20055.0,5,18,9,0,7.6,67,7753
0,2007,90,"Comedy,Drama,Romance",128024.0,7,89,23,12,4.5,665,9066
0,2007,216,"Comedy,Drama,Musical",1852050.0,8,28,23,11,5.2,5795,9066
0,2009,75,"Adventure,Animation,Family",676775.0,40,5,16,11,7.5,38388,12001
0,2007,95,"Crime,Drama,Thriller",25775.0,35,2,22,10,6.7,34967,9066
0,2012,125,"Action,Drama,History",49876377.0,26,181,26,10,5.9,37302,14841
0,2006,101,"Horror,Mystery,Thriller",1008849.0,12,16,21,10,4.9,4687,8293
0,2007,91,"Adventure,Drama,Horror",36804.0,29,5,20,10,5.8,25027,9066
0,2008,95,Documentary,942441.0,12,40,24,2,6.4,4229,10549
0,2006,87,Documentary,902544.0,16,54,13,0,7.4,28809,8293
0,2006,110,Comedy,19185184.0,29,228,28,15,6.2,71516,8293
0,2006,88,Comedy,1344.0,11,2,19,10,6.2,3398,8293
0,2007,92,"Action,Adventure,Fantasy",131921738.0,59,64,28,15,5.6,277895,9066
0,2008,96,"Comedy,Crime,Drama",37931869.0,26,17,22,10,4.6,11712,10549
